waveCount,TotalWidth,tiltAve,deepest,class
1.0,303.070067,1.2066257770487339,0.5520540272886875,slash
1.0,604.309082,3.3067510305021366,0.9568769127089759,up
1.0,805.633544,0.573855656279411,0.9521036951482605,down
3.0,3223.449708,0.09751935430478363,0.49786679628948194,roll
1.0,1509.338378,-0.4345641904529087,0.9792060589913971,hide
1.0,403.50342,1.3876619404975643,0.4788015958818349,slash
1.0,805.847167,0.5750373285468158,0.9626540209733639,up
1.0,907.86743,0.2062773762549298,0.9215242245243336,down
3.0,1812.408446,0.10746776695966503,0.46166699574065023,roll
1.0,1208.43506,-0.5363777968623054,0.9751186925156261,hide
1.0,402.679444,1.3034953363796435,0.4484380510064884,slash
1.0,905.120851,0.7108686264409558,0.9532780576653803,up
1.0,904.96826,-0.720686937251582,0.9599250830593192,down
3.0,1409.851075,-1.4833660449042911,0.7910697747924869,roll
1.0,1410.03418,0.17932122507602688,0.975752988155568,hide
1.0,1106.628419,0.4317923255137013,0.4583178260704496,slash
1.0,703.735351,0.36499974432607596,0.968397288272582,up
1.0,703.704835,-0.3197317921260405,0.8548997360184201,down
3.0,2516.510009,2.2540038896564267,0.5218779461708533,roll
1.0,1409.637452,1.0531802618502522,0.9675908585715709,hide
0.5,604.278565,-0.5855829142971096,0.5260093994355874,slash
1.0,907.653807,0.6836442972690332,0.9277131117418078,up
1.0,805.725097,-3.69191867201456,0.9534097208922749,down
3.0,2115.722656,1.302775799244852,0.6452390113149121,roll
2.0,2770.141602,0.24963822875915936,0.9767484995036264,hide
1.0,2215.20996,1.8368499077151705,0.91625986680884,slash
1.0,906.341551,0.21149115490699766,0.9609256488281376,up
1.0,1108.032227,0.14271870570696066,0.9678511143564844,down
3.0,1409.881593,1.3143401606397194,0.7034135415875904,roll
1.0,1309.539795,-0.10405718045276624,0.9803884726423299,hide
1.0,1309.020996,-0.6321139869181411,0.6111740147787632,slash
1.0,805.938721,-0.5709676878317388,0.9632906669530179,up
1.0,905.975344,0.21224923787161087,0.9592145129842004,down
0.5,1913.208008,0.022680735500446497,0.4610169847802463,roll
1.0,1309.112552,-0.6072955077894447,0.9819650521505386,hide
1.0,301.971436,1.623795186382027,0.7343187393472705,slash
1.0,2115.478516,-0.11319549869121887,0.9069897354385775,up
0.5,1107.879639,-0.14284490094075342,0.9634995394533592,down
3.0,1409.820557,1.1621029534567873,0.6257979980568322,roll
1.0,1308.86841,-0.3210258048105036,0.9765356714552242,hide
1.0,402.770996,1.1587790541476672,0.39271563755097844,slash
1.0,705.200194,0.34958992198301164,0.9497734270764463,up
1.0,805.999757,-0.5606907343238401,0.9529478282967767,down
3.0,1510.833741,-0.46309523357843263,0.41434707338453053,roll
1.0,1409.851074,-0.1875763815228768,0.9830230142103242,hide
1.0,402.618408,-1.5701841688205656,0.5284721132986484,slash
1.0,704.956054,0.35484915876051293,0.9643665208996528,up
1.0,805.664062,-0.44039074403105183,0.7466918667935487,down
1.5,1208.496096,-2.034817237596173,0.5026305392595268,roll
1.0,2013.946533,0.08995362335597851,0.9852070898857943,hide
1.0,220.377187,6.01704739028901,0.914179104477612,slash
1.0,939.426302,0.1257690576392272,0.9509433962264151,up
1.0,938.872083,0.3982498086935038,0.9645522388059702,down
3.0,1481.101458,-2.6150022018242733,0.9272388059701493,roll
1.0,1096.194635,0.5949288049704698,0.9377358490566038,hide
1.0,220.567448,5.987891066011631,0.8913443830570903,slash
1.0,827.899895,0.16630869299722373,0.9641509433962264,up
1.0,775.241458,-0.38800821635312266,0.9645522388059702,down
3.0,1484.384374,-2.5984165062963394,0.9272388059701493,roll
1.0,931.482499,0.6773784264207521,0.9377358490566038,hide
1.0,277.051406,1.29866214957111,0.9011194029850746,slash
1.0,719.457031,0.21897934278632314,0.9509433962264151,up
1.0,884.576771,-0.2909680048334857,0.9509433962264151,down
3.0,1478.870364,8.550044563282285,0.9152854511970534,roll
1.0,1155.625208,1.2141356636645733,0.9369024856596558,hide
1.0,276.186927,1.4723101987363898,0.9132075471698113,slash
1.0,829.251094,-0.16607243035180708,0.9641509433962264,up
1.0,1157.280208,-0.44418898301218623,0.9641509433962264,down
3.0,1481.510312,-2.6211874155157644,0.9152854511970534,roll
1.0,1478.10401,-0.050735903195568754,0.9377358490566038,hide
1.0,276.230313,1.465534208554117,0.9132075471698113,slash
1.0,1207.996041,-0.474121000250772,0.9377358490566038,up
1.0,1046.248802,-0.5380679601560255,0.9509433962264151,down
3.0,2624.497394,0.067637718996296,0.9152854511970534,roll
1.0,986.467968,1.5285308961055022,0.9120458891013384,hide
1.0,331.986406,2.1842796678469654,0.9132075471698113,slash
1.0,883.334687,-0.6143644896978391,0.9641509433962264,up
1.0,773.943281,0.36485622518705396,0.9641509433962264,down
3.0,1375.291926,3.9673306688572962,0.9011194029850746,roll
1.0,933.543906,1.0375586170903206,0.9377358490566038,hide
1.0,275.298177,1.5301935201392083,0.9264150943396227,slash
1.0,1860.787499,-1.186135174127249,0.9636711281070746,up
1.0,827.787291,-0.1596433753037747,0.9641509433962264,down
3.0,1321.242187,7.576438927302625,0.8152985074626866,roll
1.0,989.452969,-1.0845638885259175,0.9369024856596558,hide
1.0,274.382395,6.837984455675944,0.9120458891013384,slash
1.0,609.681406,-0.30537969775037843,0.9641509433962264,up
1.0,660.521458,-0.5225558152859939,0.9502868068833652,down
3.0,1103.735416,8.19504022505164,0.9011194029850746,roll
1.0,1857.486093,0.3507552793635139,0.9641509433962264,hide
1.0,219.640365,0.011356105390973426,0.9272388059701493,slash
1.0,1260.175937,-1.785402871072387,0.9509433962264151,up
1.0,825.565885,0.17318569065708012,0.9641509433962264,down
3.0,1208.521353,-2.4822240679741268,0.914179104477612,roll
1.0,1094.529114,0.1849909096207566,0.9377358490566038,hide
1.0,275.463021,1.5180533520210933,0.9011194029850746,slash
1.0,663.499583,0.5227140961284518,0.9509433962264151,up
1.0,608.737499,0.2935266639425178,0.9264150943396227,down
0.5,989.254896,Infinity,0.8656716417910447,roll
1.0,1639.319583,0.08113535191043919,0.9377358490566038,hide

