Time,Lux
1468943544466,0.0842132568359375
1468943544565,0.0
1468943545976,0.0842132568359375
1468943546084,0.0
1468943603684,0.0
1468943715773,0.0
1468943716025,0.25262451171875
1468943716124,0.0
1468943770106,0.0842132568359375
1468943770307,0.0
1468944138748,1.0947418212890625
1468944138847,9.852630615234375
1468944139051,13.389480590820313
1468944139150,13.810531616210938
1468944139353,13.97894287109375
1468944139451,14.063156127929688
1468944139658,13.894744873046875
1468944139752,13.97894287109375
1468944139960,14.063156127929688
1468944140055,13.894744873046875
1468944140257,14.063156127929688
1468944140354,13.810531616210938
1468944140564,14.063156127929688
1468944140660,13.97894287109375
1468944140866,14.063156127929688
1468944140961,13.894744873046875
1468944141166,14.063156127929688
1468944141264,14.231582641601563
1468944141473,13.97894287109375
1468944141562,14.063156127929688
1468944141777,16.421051025390625
1468944141866,21.557891845703125
1468944142067,22.905258178710938
1468944142167,23.15789794921875
1468944142369,22.989471435546875
1468944142470,23.242111206054688
1468944142672,23.326309204101563
1468944142771,23.494735717773438
1468944142973,23.326309204101563
1468944143074,23.15789794921875
1468944143276,23.326309204101563
1468944143375,23.073684692382813
1468944143577,23.15789794921875
1468944143679,23.326309204101563
1468944143880,23.578948974609375
1468944143980,23.831573486328125
1468944144182,23.242111206054688
1468944144685,23.663162231445313
1468944144785,23.4105224609375
1468944144987,23.15789794921875
1468944145290,23.326309204101563
1468944145390,23.15789794921875
1468944145591,23.4105224609375
1468944145693,23.326309204101563
1468944145895,23.242111206054688
1468944146297,23.578948974609375
1468944146498,23.326309204101563
1468944146598,23.242111206054688
1468944146800,23.494735717773438
1468944146901,23.326309204101563
1468944147103,23.494735717773438
1468944147202,23.15789794921875
1468944147506,23.326309204101563
1468944147707,23.242111206054688
1468944147807,23.326309204101563
1468944148009,23.74737548828125
1468944148110,23.578948974609375
1468944148310,23.326309204101563
1468944148410,23.242111206054688
1468944148612,23.494735717773438
1468944148915,23.326309204101563
1468944149014,23.494735717773438
1468944149216,23.578948974609375
1468944149318,23.494735717773438
1468944149519,23.326309204101563
1468944149619,23.578948974609375
1468944149821,23.242111206054688
1468944149922,23.15789794921875
1468944150223,23.073684692382813
1468944150425,23.15789794921875
1468944150526,23.242111206054688
1468944150728,23.326309204101563
1468944150827,23.578948974609375
1468944151029,23.326309204101563
1468944151431,23.494735717773438
1468944151633,23.242111206054688
1468944151936,23.15789794921875
1468944152137,23.494735717773438
1468944152439,23.242111206054688
1468944152742,23.326309204101563
1468944152841,23.578948974609375
1468944153043,23.242111206054688
1468944153145,23.326309204101563
1468944153445,23.15789794921875
1468944153647,23.494735717773438
1468944153749,23.326309204101563
1468944154050,23.15789794921875
1468944154251,23.242111206054688
1468944154353,23.326309204101563
1468944154655,23.494735717773438
1468944154857,23.326309204101563
1468944154958,23.242111206054688
1468944155159,22.989471435546875
1468944155259,23.326309204101563
1468944155461,23.494735717773438
1468944155562,23.326309204101563
1468944155763,23.15789794921875
1468944155863,23.663162231445313
1468944156065,23.326309204101563
1468944156166,23.74737548828125
1468944156368,23.326309204101563
1468944156669,23.494735717773438
1468944156771,23.15789794921875
1468944156972,23.494735717773438
1468944157273,23.663162231445313
1468944157375,23.242111206054688
1468944157576,23.326309204101563
1468944157878,23.494735717773438
1468944158180,23.242111206054688
1468944158280,23.494735717773438
1468944158785,23.326309204101563
1468944158884,23.073684692382813
1468944159086,23.74737548828125
1468944159187,23.326309204101563
1468944159690,23.242111206054688
1468944159891,23.578948974609375
1468944159993,23.326309204101563
1468944160294,23.242111206054688
1468944160496,23.326309204101563
1468944160598,23.494735717773438
1468944160799,23.242111206054688
1468944160899,23.663162231445313
1468944161100,23.326309204101563
1468944161202,23.073684692382813
1468944161403,23.578948974609375
1468944161503,23.326309204101563
1468944161705,23.494735717773438
1468944161806,23.242111206054688
1468944162007,23.578948974609375
1468944162107,23.326309204101563
1468944162612,23.494735717773438
1468944162711,23.326309204101563
1468944162913,23.578948974609375
1468944163216,23.494735717773438
1468944163315,23.326309204101563
1468944163517,23.15789794921875
1468944163619,23.494735717773438
1468944165185,17.0
1468944165240,2.3578948974609375
1468944165435,23.15789794921875
1468944165532,23.242111206054688
1468944165736,23.326309204101563
1468944165836,23.663162231445313
1468944166044,23.15789794921875
1468944166138,23.326309204101563
1468944166441,23.578948974609375
1468944166648,23.494735717773438
1468944166847,23.326309204101563
1468944166941,23.494735717773438
